driving_machine_monitor.path_x,driving_machine_monitor.path_y,driving_machine_monitor.path_curvature,Xin,Yin,Xout,Yout
-50.06662502,0,0,-39.55106514,-5.055528963,-39.57239006,4.944448299
-50.21643601,0,0,-39.67085733,-5.055784792,-39.69221334,4.944192404
-50.36624857,0,0,-39.7906538,-5.056040938,-39.81203554,4.943936203
-50.51606272,0,0,-39.91044761,-5.056297489,-39.93186359,4.943679579
-50.66587842,0,0,-40.03025059,-5.056554288,-40.05168563,4.943422739
-50.81569568,0,0,-40.15004636,-5.05681151,-40.17151804,4.943165438
-50.9655145,0,0,-40.26985538,-5.05706892,-40.29134033,4.942908
-51.11533486,0,0,-40.38965329,-5.057326768,-40.41117686,4.942650068
-51.26515675,0,0,-40.50946763,-5.057584759,-40.53100007,4.942392059
-51.41498017,0,0,-40.62926616,-5.057843237,-40.65084218,4.942133487
-51.56480511,0,0,-40.74908573,-5.058101816,-40.77066634,4.941874898
-51.71463157,0,0,-40.86888368,-5.058360957,-40.89051518,4.941615647
-51.86445954,0,0,-40.98870861,-5.058620157,-41.0103401,4.941356447
-52.014289,0,0,-41.10850589,-5.058879996,-41.1301957,4.941096482
-52.16411996,0,0,-41.22833374,-5.059139903,-41.25002375,4.940836574
-52.3139524,0,0,-41.34813539,-5.05940042,-41.36988101,4.940575937
-52.46378631,0,0,-41.46796359,-5.05966106,-41.48971471,4.940315284
-52.6136217,0,0,-41.58777161,-5.059922242,-41.60957157,4.940053996
-52.76345855,0,0,-41.70760031,-5.060183594,-41.72941072,4.939792622
-52.91329686,0,0,-41.82741539,-5.060445403,-41.84926643,4.939530724
-53.06313661,0,0,-41.94724502,-5.060707417,-41.96911052,4.939268678
-53.21297781,0,0,-42.06706678,-5.060969811,-42.0889654,4.939006212
-53.36282044,0,0,-42.1868977,-5.061232437,-42.20881404,4.938743547
-53.51266449,0,0,-42.30672561,-5.061495375,-42.32866856,4.93848055
-53.66250997,0,0,-42.42655804,-5.061758569,-42.44852144,4.938217312
-53.81235685,0,0,-42.54639074,-5.062022035,-42.56837692,4.937953795
-53.96220514,0,0,-42.66622388,-5.0622858,-42.6882348,4.937689976
-54.11205483,0,0,-42.78606092,-5.06254981,-42.8080916,4.937425923
-54.26190591,0,0,-42.90589401,-5.062814176,-42.92795518,4.937161489
-54.41175837,0,0,-43.0257356,-5.063078757,-43.04781306,4.936896872
-54.5616122,0,0,-43.14556836,-5.063343758,-43.16768255,4.93663179
-54.7114674,0,0,-43.26541474,-5.063608936,-43.2875412,4.936366585
-54.86132396,0,0,-43.38524707,-5.0638746,-43.40741665,4.936100825
-55.01118188,0,0,-43.50509866,-5.064140395,-43.52727559,4.935835014
-55.16104114,0,0,-43.62493181,-5.064406711,-43.64715569,4.935568594
-55.31090174,0,0,-43.74478852,-5.06467311,-43.76701495,4.935302189
-55.46076367,0,0,-43.86462345,-5.064940046,-43.88689869,4.935035144
-55.61062693,0,0,-43.98448412,-5.06520704,-44.00675936,4.934768151
-55.7604915,0,0,-44.1043228,-5.065474543,-44.12664471,4.934500544
-55.91035738,0,0,-44.22418526,-5.065742121,-44.24650892,4.934232962
-56.06022457,0,0,-44.34402982,-5.06601014,-44.36639368,4.933964853
-56.21009304,0,0,-44.463893,-5.066278268,-44.48626244,4.933696713
-56.35996281,0,0,-44.58374213,-5.066546799,-44.60614786,4.9334281
-56.50983386,0,0,-44.70360596,-5.066815477,-44.72602118,4.933159401
-56.65970618,0,0,-44.82345916,-5.067084531,-44.84590772,4.932890272
-56.80957977,0,0,-44.9433234,-5.067353776,-44.96578579,4.932620996
-56.95945462,0,0,-45.06318074,-5.067623366,-45.0856733,4.932351338
-57.10933072,0,0,-45.18304524,-5.067893193,-45.20555619,4.93208147
-57.25920807,0,0,-45.3029069,-5.068163333,-45.32544446,4.93181127
-57.40908665,0,0,-45.42277158,-5.068433756,-45.4453322,4.931540795
-57.55896646,0,0,-45.54263814,-5.068704444,-45.56522057,4.931270058
-57.7088475,0,0,-45.66250354,-5.068975449,-45.68511258,4.930998993
-57.85872975,0,0,-45.78237508,-5.069246669,-45.80500091,4.930727735
-58.00861322,0,0,-45.90224165,-5.069518228,-45.92489668,4.93045611
-58.15849788,0,0,-46.02211794,-5.069789954,-46.04478515,4.930184355
-58.30838374,0,0,-46.14198586,-5.070062038,-46.16468443,4.9299122
-58.45827079,0,0,-46.26186664,-5.070334247,-46.28457324,4.929639973
-58.60815902,0,0,-46.38173599,-5.07060683,-46.40447589,4.929367315
-58.75804843,0,0,-46.50162094,-5.070879502,-46.52436533,4.929094633
-58.907939,0,0,-46.62149097,-5.071152579,-46.64427205,4.928821472
-59.05783073,0,0,-46.74138002,-5.071425712,-46.7641621,4.928548337
-59.20772361,0,0,-46.86125022,-5.071699294,-46.88407334,4.928274661
-59.35761764,0,0,-46.98114211,-5.071972925,-47.00396522,4.92800103
-59.50751281,0,0,-47.10101501,-5.072246996,-47.12387839,4.927726867
-59.65740912,0,0,-47.22090788,-5.072521144,-47.2437739,4.927452713
-59.80730654,0,0,-47.3407846,-5.072795701,-47.36368785,4.927178071
-59.95720509,0,0,-47.46067786,-5.073070373,-47.48358751,4.926903384
-60.10710475,0,0,-47.58055884,-5.073345416,-47.60350172,4.926628266
-60.25700551,0,0,-47.70045254,-5.073620607,-47.72340544,4.926353051
-60.40690737,0,0,-47.82033792,-5.073896126,-47.84331973,4.926077466
-60.55681032,0,0,-47.94023214,-5.074171826,-47.96322737,4.925801735
-60.70671435,0,0,-48.0601218,-5.074447813,-48.08314178,4.925525691
-60.85661946,0,0,-48.18001661,-5.074724011,-48.20305323,4.925249455
-61.00652564,0,0,-48.29991044,-5.075000455,-48.32296782,4.924972963
-61.15643289,0,0,-48.41980588,-5.07527714,-48.44288297,4.924696233
-61.30634119,0,0,-48.5397038,-5.075554032,-48.56279779,4.924419301
-61.45625054,0,0,-48.65959994,-5.075831192,-48.68271651,4.924142089
-61.60616094,0,0,-48.77950184,-5.076108523,-48.8026316,4.923864728
-61.75607237,0,0,-48.89939875,-5.076386145,-48.92255378,4.923587047
-61.90598483,0,0,-49.0193045,-5.076663904,-49.0424692,4.923309266
-62.05589832,0,0,-49.13920223,-5.076941978,-49.16239472,4.923031128
-62.20581282,0,0,-49.25911172,-5.077220154,-49.28231056,4.922752936
-62.35572833,0,0,-49.37901026,-5.077498669,-49.40223939,4.922474351
-62.50564485,0,0,-49.49892332,-5.077777257,-49.52215574,4.922195756
-62.65556236,0,0,-49.61882206,-5.078056218,-49.64208843,4.921916715
-62.80548086,0,0,-49.73873871,-5.078335223,-49.76200522,4.92163771
-62.95540035,0,0,-49.85863724,-5.078614646,-49.88194213,4.921358198
-63.10532081,0,0,-49.97855595,-5.078894116,-50.00186085,4.921078728
-63.25524224,0,0,-50.09845735,-5.079173985,-50.12179884,4.920798774
-63.40516464,0,0,-50.21837642,-5.079453933,-50.24172113,4.920518818
-63.55508799,0,0,-50.33828111,-5.079734255,-50.36165973,4.920238417
-63.7050123,0,0,-50.45820035,-5.080014691,-50.48158572,4.919957965
-63.85493755,0,0,-50.57810965,-5.080295447,-50.60152356,4.919677143
-64.00486374,0,0,-50.69802941,-5.080576341,-50.72145286,4.919396226
-64.15479085,0,0,-50.81794359,-5.080857493,-50.84138962,4.919115022
-64.3047189,0,0,-50.93786431,-5.081138796,-50.96132172,4.918833691
-64.45464786,0,0,-51.05778301,-5.081420303,-51.08125771,4.918552144
-64.60457774,0,0,-51.17770502,-5.081701967,-51.20119224,4.918270451
-64.75450852,0,0,-51.29762768,-5.081983789,-51.32112797,4.917988598
-64.9044402,0,0,-51.41755114,-5.082265773,-51.44106472,4.917706583
-65.05437277,0,0,-51.53747639,-5.082547899,-51.5610015,4.917424429
-65.20430624,0,0,-51.65740006,-5.08283022,-51.68094166,4.91714207
-65.35424058,0,0,-51.77732765,-5.083112674,-51.8008797,4.916859591
-65.5041758,0,0,-51.89725058,-5.083395376,-51.92082416,4.916576838
-65.65411188,0,0,-52.01718081,-5.0836782,-52.04076309,4.916293994
-65.80404883,0,0,-52.13710266,-5.08396133,-52.16071216,4.916010799
-65.95398664,0,0,-52.25703589,-5.084244562,-52.28065158,4.915727553
-66.10392529,0,0,-52.37695659,-5.084528159,-52.40060527,4.915443878
-66.25386479,0,0,-52.49689327,-5.084811827,-52.52054468,4.915160203
-66.40380513,0,0,-52.61681489,-5.085095874,-52.64050086,4.914876075
-66.5537463,0,0,-52.73675464,-5.085379964,-52.7604406,4.914591985
-66.70368829,0,0,-52.85667883,-5.08566441,-52.88039758,4.914307461
-66.8536311,0,0,-52.97662006,-5.085948901,-53.00033918,4.91402297
-67.00357473,0,0,-53.09654918,-5.086233678,-53.12029455,4.91373813
-67.15351916,0,0,-53.21649086,-5.086518517,-53.240239,4.913453284
-67.3034644,0,0,-53.33642434,-5.086803588,-53.36019328,4.913168164
-67.45341043,0,0,-53.45636674,-5.087088733,-53.48014025,4.912883007
-67.60335725,0,0,-53.57630297,-5.087374087,-53.600095,4.91259761
-67.75330486,0,0,-53.69624594,-5.087659536,-53.72004462,4.912312145
-67.90325324,0,0,-53.81618439,-5.087945182,-53.84000032,4.912026459
-68.0532024,0,0,-53.93612765,-5.088230949,-53.95995279,4.911740669
-68.20315232,0,0,-54.05606842,-5.088516899,-54.0799093,4.911454682
-68.353103,0,0,-54.17601183,-5.088803,-54.19986472,4.911168552
-68.50305444,0,0,-54.29595505,-5.089089267,-54.31982187,4.910882252
-68.65300662,0,0,-54.41589854,-5.089375713,-54.43978026,4.91059577
-68.80295955,0,0,-54.53584457,-5.089662302,-54.55973763,4.910309154
-68.95291322,0,0,-54.65578848,-5.08994909,-54.67969862,4.910022325
-69.10286762,0,0,-54.77573736,-5.090235994,-54.79965612,4.909735401
-69.25282274,0,0,-54.8956819,-5.090523112,-54.91961944,4.909448237
-69.40277858,0,0,-55.01563352,-5.090810321,-55.03957715,4.909161014
-69.55273514,0,0,-55.13557876,-5.091097758,-55.15954269,4.908873529
-69.70269241,0,0,-55.25553301,-5.091385261,-55.27950066,4.908586017
-69.85265038,0,0,-55.37547901,-5.091673004,-55.39946832,4.908298222
-70.00260905,0,0,-55.49543578,-5.091960791,-55.51942662,4.908010431
-70.15256841,0,0,-55.61538256,-5.092248829,-55.63939632,4.907722338
-70.30252846,0,0,-55.7353415,-5.092536897,-55.75935526,4.90743427
-70.45248919,0,0,-55.8552896,-5.092825215,-55.87932642,4.907145897
-70.6024506,0,0,-55.97524967,-5.093113567,-55.99928699,4.906857543
-70.75241268,0,0,-56.09520053,-5.093402141,-56.11925814,4.90656892
-70.90237542,0,0,-56.21516101,-5.093690767,-56.23922101,4.906280289
-71.05233882,0,0,-56.33511447,-5.093979589,-56.35919225,4.905991424
-71.20230287,0,0,-56.45507541,-5.094268479,-56.47915734,4.905702524
-71.35226758,0,0,-56.57503106,-5.094557549,-56.59912904,4.905413416
-71.50223293,0,0,-56.69499237,-5.094846704,-56.71909639,4.905124245
-71.65219892,0,0,-56.81495008,-5.095136026,-56.83906864,4.904834889
-71.80216554,0,0,-56.93491166,-5.095425454,-56.95903831,4.904545441
-71.95213278,0,0,-57.05487144,-5.095715033,-57.07901105,4.904255831
-72.10210065,0,0,-57.17483323,-5.09600474,-57.19898306,4.9039661
-72.25206914,0,0,-57.29479516,-5.096294581,-57.31895617,4.903676232
-72.40203824,0,0,-57.41475712,-5.09658457,-57.43893051,4.903386212
-72.55200795,0,0,-57.5347214,-5.096874673,-57.55890376,4.903096088
-72.70197826,0,0,-57.65468378,-5.097164939,-57.67888012,4.902805788
-72.85194916,0,0,-57.7746504,-5.097455296,-57.79885348,4.902515415
-73.00192066,0,0,-57.89461338,-5.097745827,-57.91883167,4.902224847
-73.15189275,0,0,-58.01458222,-5.098036428,-58.03880519,4.901934235
-73.30186541,0,0,-58.13454586,-5.098327211,-58.1587851,4.901643412
-73.45183866,0,0,-58.25451683,-5.098618046,-58.27875886,4.90135257
-73.60181247,0,0,-58.37448116,-5.098909072,-58.39874041,4.901061503
-73.75178685,0,0,-58.49445414,-5.099200131,-58.51871447,4.900770441
-73.9017618,0,0,-58.61441908,-5.09949139,-58.63869772,4.900479137
-74.0517373,0,0,-58.73439374,-5.099782673,-58.75867238,4.900187854
-74.20171335,0,0,-58.85435979,-5.100074155,-58.87865678,4.899896327
-74.35168995,0,0,-58.9743353,-5.100365667,-58.99863282,4.899604814
-74.50166709,0,0,-59.09430346,-5.100657357,-59.11861731,4.899313085
-74.65164477,0,0,-59.21427931,-5.10094909,-59.23859522,4.899021347
-74.80162298,0,0,-59.33424954,-5.101240982,-59.35857983,4.89872942
-74.95160172,0,0,-59.45422575,-5.10153293,-59.47855953,4.898437463
-75.10158098,0,0,-59.57419803,-5.101825018,-59.59854423,4.898145345
-75.25156076,0,0,-59.69417464,-5.102117174,-59.71852565,4.897853178
-75.40154105,0,0,-59.81414892,-5.10240945,-59.83851045,4.897560875
-75.55152186,0,0,-59.93412597,-5.102701806,-59.95849351,4.897268505
-75.70150316,0,0,-60.05410216,-5.102994264,-60.07847847,4.896976025
-75.85148497,0,0,-60.1740797,-5.103286811,-60.19846309,4.896683461
-76.00146727,0,0,-60.29405773,-5.103579444,-60.31844823,4.896390811
-76.15145007,0,0,-60.4140358,-5.103872174,-60.43843433,4.896098061
-76.30143335,0,0,-60.5340156,-5.104164975,-60.55841968,4.895805247
-76.45141711,0,0,-60.65399426,-5.104457878,-60.67840717,4.895512322
-76.60140134,0,0,-60.77397576,-5.104750838,-60.79839278,4.895219352
-76.75138605,0,0,-60.89395505,-5.105043907,-60.91838155,4.894926261
-76.90137123,0,0,-61.01393817,-5.105337018,-61.03836746,4.894633143
-77.05135687,0,0,-61.13391815,-5.105630241,-61.15835745,4.894339895
-77.20134297,0,0,-61.25390279,-5.105923496,-61.27834372,4.894046636
-77.35132953,0,0,-61.37388345,-5.106216866,-61.39833488,4.89375324
-77.50131654,0,0,-61.49386951,-5.106510258,-61.51832157,4.893459847
-77.65130399,0,0,-61.61385055,-5.106803776,-61.6383142,4.8931663
-77.80129188,0,0,-61.73383782,-5.10709731,-61.75830148,4.892872767
-77.95128021,0,0,-61.85381946,-5.107390976,-61.8782953,4.892579071
-78.10126898,0,0,-61.97380742,-5.107684662,-61.99828366,4.892285383
-78.25125817,0,0,-62.0937903,-5.107978473,-62.11827799,4.891991544
-78.40124779,0,0,-62.21377859,-5.108272316,-62.23826777,4.891697698
-78.55123783,0,0,-62.33376279,-5.108566275,-62.35826251,4.891403714
-78.70122828,0,0,-62.45375137,-5.108860276,-62.4782537,4.891109706
-78.85121915,0,0,-62.57373718,-5.109154377,-62.5982485,4.890815582
-79.00121043,0,0,-62.69372614,-5.10944853,-62.718241,4.890521421
-79.15120211,0,0,-62.8137136,-5.109742766,-62.83823581,4.890227167
-79.30119419,0,0,-62.93370302,-5.110037059,-62.95822948,4.889932864
-79.45118666,0,0,-63.05369202,-5.110331421,-63.07822437,4.889638487
-79.60117953,0,0,-63.17368197,-5.110625843,-63.19821911,4.889344054
-79.75117279,0,0,-63.29367242,-5.110920321,-63.31821415,4.889049564
-79.90116643,0,0,-63.41366294,-5.111214862,-63.4382099,4.88875501
-80.05116045,0,0,-63.53365468,-5.111509449,-63.55820519,4.888460415
-80.20115484,0,0,-63.65364573,-5.111804102,-63.67820195,4.888165747
-80.35114961,0,0,-63.77363869,-5.112098792,-63.79819756,4.887871051
-80.50114474,0,0,-63.89363026,-5.112393553,-63.9181953,4.887576275
-80.65114024,0,0,-64.01362439,-5.112688342,-64.03819123,4.887281482
-80.8011361,0,0,-64.13361651,-5.112983204,-64.1581899,4.886986603
-80.95113232,0,0,-64.25361175,-5.113278086,-64.27818618,4.886691718
-81.10112889,0,0,-64.37360447,-5.113573044,-64.3981857,4.886396744
-81.25112581,0,0,-64.49360078,-5.113868015,-64.51818235,4.886101772
-81.40112307,0,0,-64.61359432,-5.114163057,-64.63818246,4.885806714
-81.55112068,0,0,-64.7335915,-5.114458109,-64.75817964,4.885511662
-81.70111862,0,0,-64.85358618,-5.114753223,-64.87817999,4.885216534
-81.8511169,0,0,-64.97358394,-5.115048346,-64.99817795,4.88492141
-82.00111551,0,0,-65.09358001,-5.115343517,-65.11817828,4.884626229
-82.15111444,0,0,-65.21357826,-5.115638699,-65.2381771,4.884331045
-82.3011137,0,0,-65.33357553,-5.115933918,-65.35817756,4.884035819
-82.45111328,0,0,-65.45357432,-5.11622915,-65.47817715,4.883740585
-82.60111317,0,0,-65.57357232,-5.116524416,-65.59817817,4.883445311
-82.75111338,0,0,-65.69357155,-5.1168197,-65.71817861,4.883150025
-82.9011139,0,0,-65.81357018,-5.117115018,-65.83818028,4.882854699
-83.05111472,0,0,-65.93356976,-5.117410361,-65.95818162,4.882559352
-83.20111584,0,0,-66.05356906,-5.117705737,-66.07818387,4.882263968
-83.35111726,0,0,-66.17356892,-5.118001145,-66.19818616,4.881968555
-83.50111898,0,0,-66.29356896,-5.118296585,-66.31818887,4.881673108
-83.65112099,0,0,-66.41356911,-5.118592062,-66.43819208,4.881377624
-83.80112329,0,0,-66.53357012,-5.118887564,-66.55819501,4.881082117
-83.95112587,0,0,-66.65357084,-5.119183102,-66.67819881,4.880786571
-84.10112873,0,0,-66.7735728,-5.119478658,-66.79820195,4.880491013
-84.25113188,0,0,-66.89357427,-5.119774245,-66.91820616,4.880195419
-84.40113529,0,0,-67.01357707,-5.120069843,-67.03820958,4.879899819
-84.55113898,0,0,-67.13357935,-5.120365466,-67.15821408,4.87960419
-84.70114294,0,0,-67.25358289,-5.120661095,-67.27821787,4.87930856
-84.85114716,0,0,-67.37358601,-5.120956743,-67.39822262,4.879012908
-85.00115165,0,0,-67.49359018,-5.121252395,-67.51822686,4.878717257
-85.15115639,0,0,-67.61359394,-5.121548062,-67.63823203,4.878421586
-85.30116139,0,0,-67.73359866,-5.121843732,-67.75823676,4.878125916
-85.45116664,0,0,-67.85360303,-5.122139415,-67.87824236,4.87783023
-85.60117214,0,0,-67.97360825,-5.122435102,-67.99824762,4.877534544
-85.75117789,0,0,-68.09361326,-5.122730799,-68.11825357,4.877238844
-85.90118388,0,0,-68.21361894,-5.123026499,-68.23825937,4.876943144
-86.05119011,0,0,-68.33362463,-5.123322206,-68.35826564,4.876647435
-86.20119658,0,0,-68.45363077,-5.123617916,-68.47827193,4.876351725
-86.35120328,0,0,-68.57363732,-5.123913624,-68.5982783,4.876056017
-86.50121021,0,0,-68.69364405,-5.124209333,-68.71828496,4.875760308
-86.65121737,0,0,-68.81365142,-5.124505032,-68.83829144,4.875464611
-86.80122476,0,0,-68.93365883,-5.124800725,-68.95829834,4.875168919
-86.95123236,0,0,-69.05366692,-5.125096403,-69.07830501,4.874873245
-87.10124019,0,0,-69.1736751,-5.125392068,-69.19831204,4.874577583
-87.25124823,0,0,-69.29368374,-5.125687714,-69.31831905,4.874281941
-87.40125649,0,0,-69.41369271,-5.125983338,-69.43832617,4.873986322
-87.55126496,0,0,-69.53370161,-5.126278947,-69.55833378,4.873690716
-87.70127363,0,0,-69.6537111,-5.126574533,-69.67834122,4.873395135
-87.85128251,0,0,-69.77372021,-5.126870107,-69.79834947,4.873099563
-88.00129159,0,0,-69.8937301,-5.127165659,-69.91835735,4.872804015
-88.15130087,0,0,-70.01373945,-5.127461204,-70.03836618,4.872508472
-88.30131035,0,0,-70.13374967,-5.127756728,-70.15837453,4.872212952
-88.45132002,0,0,-70.2537593,-5.128052248,-70.27838387,4.871917434
-88.60132988,0,0,-70.37376989,-5.128347748,-70.39839263,4.871621938
-88.75133993,0,0,-70.49377983,-5.128643244,-70.51840243,4.871326442
-88.90135017,0,0,-70.61379117,-5.128938714,-70.63841122,4.871030979
-89.05136059,0,0,-70.73380142,-5.129234181,-70.75842147,4.870735512
-89.20137119,0,0,-70.85381354,-5.129529611,-70.87843021,4.87044009
-89.35138197,0,0,-70.97382421,-5.129825037,-70.99844077,4.870144664
-89.50139292,0,0,-71.09383691,-5.130120422,-71.11844966,4.869849288
-89.65140404,0,0,-71.21384812,-5.130415798,-71.23846038,4.869553914
-89.80141534,0,0,-71.33386132,-5.130711129,-71.35846947,4.869258593
-89.9514268,0,0,-71.45387314,-5.131006445,-71.47848028,4.86896328
-90.10143843,0,0,-71.57388679,-5.131301713,-71.59848959,4.868668022
-90.25145022,0,0,-71.69389929,-5.131596958,-71.7185004,4.868372781
-90.40146217,0,0,-71.81391331,-5.131892153,-71.83851,4.868077597
-90.55147428,0,0,-71.93392655,-5.132187317,-71.95852071,4.867782439
-90.70148654,0,0,-72.05394085,-5.132482431,-72.07853067,4.867487336
-90.85149895,0,0,-72.1739549,-5.132777502,-72.1985412,4.867192274
-91.00151152,0,0,-72.29396934,-5.133072526,-72.31855165,4.866897259
-91.15152423,0,0,-72.41398418,-5.133367497,-72.43856199,4.866602299
-91.30153709,0,0,-72.53399845,-5.13366243,-72.5585732,4.866307374
-91.45155009,0,0,-72.65401377,-5.133957307,-72.67858365,4.866012509
-91.60156324,0,0,-72.77402787,-5.134252155,-72.79859561,4.865717666
-91.75157652,0,0,-72.89404349,-5.134546949,-72.91860633,4.865422884
-91.90158993,0,0,-73.01405748,-5.134841722,-73.03861897,4.865128115
-92.05160349,0,0,-73.13407333,-5.135136442,-73.15863002,4.864833406
-92.20161717,0,0,-73.25408731,-5.135431148,-73.2786432,4.864538702
-92.35163098,0,0,-73.37410354,-5.135725799,-73.39865439,4.864244064
-92.50164492,0,0,-73.4941176,-5.136020439,-73.51866802,4.863949424
-92.65165898,0,0,-73.61413533,-5.136314999,-73.63867824,4.863654884
-92.80167317,0,0,-73.73414942,-5.136609549,-73.75869233,4.863360333
-92.95168748,0,0,-73.85416883,-5.136903988,-73.87870137,4.86306592
-93.1017019,0,0,-73.97418333,-5.137198411,-73.99871556,4.862771497
-93.25171644,0,0,-74.09420375,-5.137492706,-74.11872406,4.862477232
-93.4017311,0,0,-74.21421907,-5.13778697,-74.23873789,4.862182971
-93.55174587,0,0,-74.33423991,-5.1380811,-74.35874644,4.861888871
-93.70176075,0,0,-74.4542562,-5.138375184,-74.47875976,4.861594795
-93.85177573,0,0,-74.57427599,-5.138669159,-74.5987698,4.861300844
-94.00179082,0,0,-74.69429289,-5.138963082,-74.71878296,4.86100693
-94.15180602,0,0,-74.81431148,-5.139256926,-74.83879464,4.860713102
