Vehicle_States.lateral_vel_wrt_road,Vehicle_States.longitudinal_vel_wrt_road,Vehicle_States.roll_angle,Vehicle_States.yaw_angle,Vehicle.Side_Slip_Angle,Gyro.gyro_X,Gyro.gyro_Y,driving_machine_monitor.path_x,driving_machine_monitor.path_y,driving_machine_monitor.path_curvature,driving_machine_monitor.path_distance,driver_demands.steering
4.76E-05,10.00000008,-5.11E-06,2.890207238,4.72E-06,-69.97178782,142.0436213,68.21757,-141.5932424,-1.46E-07,-0.00010704,-0.000528329
4.76E-05,10.00000008,-5.11E-06,2.890207238,4.72E-06,-70.06864481,142.0684954,68.31442701,-141.6181164,-1.61E-07,-0.000106969,-0.000528335
4.76E-05,10.00000008,-5.11E-06,2.890207239,4.72E-06,-70.1655018,142.0933696,68.41128402,-141.6429905,-1.76E-07,-0.000106897,-0.000528516
4.76E-05,10.00000008,-5.11E-06,2.890207239,4.72E-06,-70.26235879,142.1182437,68.50814103,-141.6678646,-1.69E-07,-0.000106828,-0.000528529
4.76E-05,10.00000008,-5.11E-06,2.89020724,4.72E-06,-70.35921578,142.1431179,68.60499804,-141.6927387,-1.41E-07,-0.000106761,-0.000528544
4.76E-05,10.00000008,-5.11E-06,2.89020724,4.72E-06,-70.45607278,142.167992,68.70185505,-141.7176128,-1.13E-07,-0.000106694,-0.000528622
4.76E-05,10.00000008,-5.11E-06,2.89020724,4.72E-06,-70.55292977,142.1928662,68.79871206,-141.7424869,-6.59E-08,-0.000106629,-0.000528478
4.76E-05,10.00000008,-5.11E-06,2.890207241,4.71E-06,-70.64978676,142.2177403,68.89556906,-141.767361,-1.83E-08,-0.000106565,-0.000528512
4.76E-05,10.00000008,-5.11E-06,2.890207241,4.71E-06,-70.74664375,142.2426145,68.99242607,-141.792235,2.93E-08,-0.000106501,-0.000528368
4.76E-05,10.00000008,-5.11E-06,2.890207241,4.71E-06,-70.84350074,142.2674886,69.08928308,-141.8171091,7.69E-08,-0.000106436,-0.000528265
4.76E-05,10.00000008,-5.11E-06,2.890207241,4.71E-06,-70.94035773,142.2923628,69.18614009,-141.8419832,1.25E-07,-0.000106372,-0.000528204
4.76E-05,10.00000007,-5.11E-06,2.890207241,4.71E-06,-71.03721473,142.3172369,69.28299709,-141.8668573,1.64E-07,-0.000106304,-0.00052798
4.76E-05,10.00000007,-5.11E-06,2.890207241,4.72E-06,-71.13407172,142.3421111,69.3798541,-141.8917314,2.03E-07,-0.000106237,-0.000527946
4.76E-05,10.00000007,-5.11E-06,2.890207241,4.72E-06,-71.23092871,142.3669852,69.47671111,-141.9166055,2.10E-07,-0.000106167,-0.000527745
4.76E-05,10.00000007,-5.11E-06,2.890207241,4.72E-06,-71.3277857,142.3918594,69.57356812,-141.9414796,1.85E-07,-0.000106095,-0.000527641
4.76E-05,10.00000007,-5.11E-06,2.890207241,4.72E-06,-71.42464269,142.4167335,69.67042513,-141.9663536,1.59E-07,-0.000106022,-0.000527563
4.76E-05,10.00000007,-5.11E-06,2.890207242,4.72E-06,-71.52149968,142.4416077,69.76728214,-141.9912277,1.04E-07,-0.000105946,-0.000527388
4.77E-05,10.00000007,-5.11E-06,2.890207242,4.72E-06,-71.61835668,142.4664818,69.86413915,-142.0161018,4.80E-08,-0.00010587,-0.00052741
4.77E-05,10.00000007,-5.11E-06,2.890207242,4.72E-06,-71.71521367,142.491356,69.96099616,-142.0409759,-7.70E-09,-0.000105793,-0.000527277
4.77E-05,10.00000007,-5.11E-06,2.890207243,4.72E-06,-71.81207066,142.5162301,70.05785317,-142.0658499,-6.35E-08,-0.000105717,-0.000527293
4.77E-05,10.00000007,-5.11E-06,2.890207244,4.73E-06,-71.90892765,142.5411043,70.15471018,-142.090724,-1.19E-07,-0.00010564,-0.00052731
4.77E-05,10.00000007,-5.11E-06,2.890207245,4.73E-06,-72.00578464,142.5659784,70.25156719,-142.1155981,-0.000000166,-0.000105566,-0.000527293
4.77E-05,10.00000007,-5.10E-06,2.890207246,4.73E-06,-72.10264163,142.5908526,70.3484242,-142.1404722,-2.13E-07,-0.000105492,-0.000527466
4.77E-05,10.00000007,-5.10E-06,2.890207247,4.73E-06,-72.19949863,142.6157267,70.44528121,-142.1653462,-2.24E-07,-0.000105422,-0.000527488
4.78E-05,10.00000007,-5.10E-06,2.890207249,4.73E-06,-72.29635562,142.6406009,70.54213822,-142.1902203,-1.99E-07,-0.000105354,-0.000527695
4.78E-05,10.00000007,-5.10E-06,2.89020725,4.73E-06,-72.39321261,142.665475,70.63899523,-142.2150944,-1.75E-07,-0.000105286,-0.000527868
4.78E-05,10.00000007,-5.10E-06,2.890207252,4.73E-06,-72.4900696,142.6903492,70.73585224,-142.2399685,-1.17E-07,-0.000105222,-0.00052801
4.78E-05,10.00000007,-5.10E-06,2.890207254,4.73E-06,-72.5869266,142.7152233,70.83270924,-142.2648426,-5.93E-08,-0.000105158,-0.000528321
4.78E-05,10.00000007,-5.10E-06,2.890207255,4.73E-06,-72.68378359,142.7400975,70.92956625,-142.2897167,-1.52E-09,-0.000105095,-0.000528427
4.77E-05,10.00000007,-5.10E-06,2.890207257,4.73E-06,-72.78064058,142.7649716,71.02642326,-142.3145908,5.64E-08,-0.000105032,-0.000528692
4.77E-05,10.00000007,-5.10E-06,2.890207259,4.73E-06,-72.87749757,142.7898458,71.12328027,-142.3394649,1.14E-07,-0.000104969,-0.000528877
4.77E-05,10.00000007,-5.10E-06,2.89020726,4.73E-06,-72.97435456,142.8147199,71.22013727,-142.3643389,1.63E-07,-0.000104904,-0.000528957
4.77E-05,10.00000007,-5.10E-06,2.890207262,4.73E-06,-73.07121156,142.8395941,71.31699428,-142.389213,2.12E-07,-0.000104838,-0.000529176
4.77E-05,10.00000007,-5.10E-06,2.890207263,4.72E-06,-73.16806855,142.8644682,71.41385129,-142.4140871,2.24E-07,-0.00010477,-0.000529135
4.77E-05,10.00000007,-5.10E-06,2.890207264,4.72E-06,-73.26492554,142.8893423,71.5107083,-142.4389612,2.02E-07,-0.000104699,-0.000529222
4.77E-05,10.00000007,-5.10E-06,2.890207265,4.72E-06,-73.36178253,142.9142165,71.60756531,-142.4638353,1.79E-07,-0.000104628,-0.000529193
4.77E-05,10.00000007,-5.11E-06,2.890207266,4.72E-06,-73.45863953,142.9390906,71.70442232,-142.4887093,1.22E-07,-0.000104554,-0.000529071
4.76E-05,10.00000006,-5.11E-06,2.890207266,4.72E-06,-73.55549652,142.9639648,71.80127933,-142.5135834,6.58E-08,-0.000104479,-0.00052907
4.76E-05,10.00000006,-5.11E-06,2.890207266,4.72E-06,-73.65235351,142.9888389,71.89813634,-142.5384575,9.27E-09,-0.000104404,-0.000528854
4.76E-05,10.00000006,-5.11E-06,2.890207267,4.72E-06,-73.7492105,143.0137131,71.99499335,-142.5633316,-4.74E-08,-0.00010433,-0.000528827
4.76E-05,10.00000006,-5.11E-06,2.890207266,4.72E-06,-73.84606749,143.0385872,72.09185036,-142.5882057,-1.04E-07,-0.000104255,-0.000528668
4.77E-05,10.00000006,-5.11E-06,2.890207266,4.72E-06,-73.94292449,143.0634614,72.18870737,-142.6130797,-1.52E-07,-0.000104184,-0.000528563
4.77E-05,10.00000006,-5.11E-06,2.890207266,4.72E-06,-74.03978148,143.0883355,72.28556438,-142.6379538,-2.00E-07,-0.000104112,-0.000528573
4.77E-05,10.00000006,-5.11E-06,2.890207266,4.72E-06,-74.13663847,143.1132097,72.38242139,-142.6628279,-2.15E-07,-0.000104044,-0.000528437
4.77E-05,10.00000006,-5.12E-06,2.890207265,4.73E-06,-74.23349546,143.1380838,72.4792784,-142.687702,-1.97E-07,-0.000103979,-0.000528565
4.77E-05,10.00000006,-5.11E-06,2.890207265,4.73E-06,-74.33035246,143.162958,72.57613541,-142.7125761,-1.79E-07,-0.000103914,-0.000528547
4.77E-05,10.00000006,-5.11E-06,2.890207265,4.73E-06,-74.42720945,143.1878321,72.67299241,-142.7374501,-1.29E-07,-0.000103853,-0.000528648
4.77E-05,10.00000006,-5.11E-06,2.890207265,4.73E-06,-74.52406644,143.2127063,72.76984942,-142.7623242,-8.03E-08,-0.000103792,-0.000528842
4.77E-05,10.00000006,-5.11E-06,2.890207265,4.73E-06,-74.62092343,143.2375804,72.86670643,-142.7871983,-3.10E-08,-0.000103732,-0.000528869
4.77E-05,10.00000006,-5.11E-06,2.890207265,4.73E-06,-74.71778043,143.2624545,72.96356344,-142.8120724,1.85E-08,-0.000103673,-0.000529128
4.77E-05,10.00000006,-5.11E-06,2.890207265,4.73E-06,-74.81463742,143.2873287,73.06042044,-142.8369465,6.78E-08,-0.000103613,-0.000529212
4.77E-05,10.00000006,-5.11E-06,2.890207266,4.73E-06,-74.91149441,143.3122028,73.15727745,-142.8618206,1.12E-07,-0.000103552,-0.000529334
4.77E-05,10.00000006,-5.11E-06,2.890207266,4.72E-06,-75.0083514,143.337077,73.25413446,-142.8866947,1.55E-07,-0.00010349,-0.00052951
4.77E-05,10.00000006,-5.11E-06,2.890207267,4.72E-06,-75.10520839,143.3619511,73.35099147,-142.9115688,1.77E-07,-0.000103426,-0.000529473
4.77E-05,10.00000006,-5.11E-06,2.890207267,4.72E-06,-75.20206539,143.3868253,73.44784848,-142.9364428,1.76E-07,-0.000103359,-0.00052961
4.76E-05,10.00000006,-5.11E-06,2.890207268,4.72E-06,-75.29892238,143.4116994,73.54470548,-142.9613169,1.75E-07,-0.000103292,-0.000529539
4.76E-05,10.00000006,-5.11E-06,2.890207268,4.72E-06,-75.39577937,143.4365736,73.64156249,-142.986191,1.53E-07,-0.000103221,-0.000529505
4.76E-05,10.00000006,-5.11E-06,2.890207268,4.72E-06,-75.49263636,143.4614477,73.7384195,-143.0110651,1.32E-07,-0.00010315,-0.000529484
4.76E-05,10.00000006,-5.11E-06,2.890207268,4.72E-06,-75.58949336,143.4863219,73.83527651,-143.0359392,1.10E-07,-0.000103077,-0.000529302
4.76E-05,10.00000006,-5.12E-06,2.890207269,4.72E-06,-75.68635035,143.511196,73.93213352,-143.0608132,8.81E-08,-0.000103003,-0.000529327
4.76E-05,10.00000006,-5.12E-06,2.890207269,4.72E-06,-75.78320734,143.5360702,74.02899053,-143.0856873,6.63E-08,-0.000102928,-0.00052913
4.76E-05,10.00000006,-5.12E-06,2.890207269,4.72E-06,-75.88006433,143.5609443,74.12584755,-143.1105614,4.45E-08,-0.000102853,-0.000529105
4.76E-05,10.00000006,-5.12E-06,2.890207269,4.72E-06,-75.97692132,143.5858185,74.22270456,-143.1354355,2.27E-08,-0.000102777,-0.000529069
4.76E-05,10.00000005,-5.12E-06,2.890207269,4.72E-06,-76.07377832,143.6106926,74.31956157,-143.1603095,8.68E-10,-0.000102701,-0.000528952
4.76E-05,10.00000005,-5.12E-06,2.890207269,4.72E-06,-76.17063531,143.6355667,74.41641858,-143.1851836,-2.09E-08,-0.000102625,-0.000529091
4.76E-05,10.00000005,-5.12E-06,2.890207269,4.72E-06,-76.2674923,143.6604409,74.51327559,-143.2100577,-4.27E-08,-0.000102549,-0.000529004
4.76E-05,10.00000005,-5.11E-06,2.89020727,4.72E-06,-76.36434929,143.685315,74.6101326,-143.2349317,-6.45E-08,-0.000102475,-0.000529152
4.76E-05,10.00000005,-5.11E-06,2.89020727,4.72E-06,-76.46120628,143.7101892,74.70698961,-143.2598058,-8.63E-08,-0.0001024,-0.000529259
4.76E-05,10.00000005,-5.11E-06,2.89020727,4.72E-06,-76.55806328,143.7350633,74.80384662,-143.2846799,-1.08E-07,-0.000102327,-0.000529288
4.76E-05,10.00000005,-5.11E-06,2.890207271,4.72E-06,-76.65492027,143.7599375,74.90070363,-143.309554,-1.30E-07,-0.000102255,-0.000529529
4.76E-05,10.00000005,-5.11E-06,2.890207271,4.72E-06,-76.75177726,143.7848116,74.99756064,-143.3344281,-1.52E-07,-0.000102183,-0.000529533
4.76E-05,10.00000005,-5.11E-06,2.890207271,4.72E-06,-76.84863425,143.8096858,75.09441765,-143.3593021,-1.68E-07,-0.000102115,-0.000529709
4.76E-05,10.00000005,-5.11E-06,2.890207272,4.72E-06,-76.94549125,143.8345599,75.19127466,-143.3841762,-1.84E-07,-0.000102046,-0.000529801
4.76E-05,10.00000005,-5.11E-06,2.890207272,4.72E-06,-77.04234824,143.8594341,75.28813167,-143.4090503,-1.78E-07,-0.00010198,-0.000529799
4.76E-05,10.00000005,-5.11E-06,2.890207273,4.72E-06,-77.13920523,143.8843082,75.38498868,-143.4339244,-1.49E-07,-0.000101916,-0.000529944
4.76E-05,10.00000005,-5.11E-06,2.890207273,4.72E-06,-77.23606222,143.9091824,75.48184568,-143.4587985,-1.21E-07,-0.000101852,-0.000529842
4.76E-05,10.00000005,-5.11E-06,2.890207273,4.72E-06,-77.33291921,143.9340565,75.57870269,-143.4836726,-7.16E-08,-0.000101792,-0.000529891
4.76E-05,10.00000005,-5.11E-06,2.890207273,4.72E-06,-77.42977621,143.9589307,75.6755597,-143.5085466,-2.23E-08,-0.000101731,-0.000529819
4.76E-05,10.00000005,-5.11E-06,2.890207274,4.71E-06,-77.5266332,143.9838048,75.7724167,-143.5334207,2.70E-08,-0.00010167,-0.000529695
4.76E-05,10.00000005,-5.11E-06,2.890207274,4.71E-06,-77.62349019,144.0086789,75.86927371,-143.5582948,7.64E-08,-0.000101609,-0.000529707
4.76E-05,10.00000005,-5.11E-06,2.890207274,4.71E-06,-77.72034718,144.0335531,75.96613072,-143.5831689,1.26E-07,-0.000101548,-0.000529478
4.76E-05,10.00000005,-5.11E-06,2.890207274,4.72E-06,-77.81720417,144.0584272,76.06298773,-143.608043,1.67E-07,-0.000101485,-0.000529462
4.76E-05,10.00000005,-5.11E-06,2.890207274,4.72E-06,-77.91406117,144.0833014,76.15984473,-143.6329171,2.08E-07,-0.000101421,-0.000529299
4.76E-05,10.00000005,-5.11E-06,2.890207274,4.72E-06,-78.01091816,144.1081755,76.25670174,-143.6577912,2.15E-07,-0.000101355,-0.000529148
4.76E-05,10.00000005,-5.11E-06,2.890207274,4.72E-06,-78.10777515,144.1330497,76.35355875,-143.6826652,1.90E-07,-0.000101285,-0.000529134
4.76E-05,10.00000005,-5.11E-06,2.890207274,4.72E-06,-78.20463214,144.1579238,76.45041576,-143.7075393,1.65E-07,-0.000101217,-0.000528897
4.76E-05,10.00000005,-5.11E-06,2.890207274,4.72E-06,-78.30148914,144.182798,76.54727277,-143.7324134,1.08E-07,-0.000101144,-0.000528912
4.77E-05,10.00000005,-5.11E-06,2.890207274,4.72E-06,-78.39834613,144.2076721,76.64412978,-143.7572875,5.18E-08,-0.000101071,-0.000528731
4.77E-05,10.00000005,-5.11E-06,2.890207274,4.72E-06,-78.49520312,144.2325463,76.74098679,-143.7821616,-4.76E-09,-0.000100999,-0.000528626
4.77E-05,10.00000005,-5.11E-06,2.890207275,4.73E-06,-78.59206011,144.2574204,76.8378438,-143.8070356,-6.14E-08,-0.000100926,-0.000528687
4.77E-05,10.00000005,-5.11E-06,2.890207275,4.73E-06,-78.6889171,144.2822946,76.93470081,-143.8319097,-1.18E-07,-0.000100853,-0.000528577
4.77E-05,10.00000005,-5.11E-06,2.890207276,4.73E-06,-78.7857741,144.3071687,77.03155782,-143.8567838,-1.65E-07,-0.000100782,-0.000528804
4.77E-05,10.00000005,-5.10E-06,2.890207278,4.73E-06,-78.88263109,144.3320428,77.12841483,-143.8816579,-2.13E-07,-0.000100711,-0.000528802
4.78E-05,10.00000004,-5.10E-06,2.890207279,4.73E-06,-78.97948808,144.356917,77.22527184,-143.9065319,-2.24E-07,-0.000100644,-0.000528914
4.78E-05,10.00000004,-5.10E-06,2.89020728,4.73E-06,-79.07634507,144.3817911,77.32212885,-143.931406,-2.00E-07,-0.000100579,-0.000529101
4.78E-05,10.00000004,-5.10E-06,2.890207281,4.73E-06,-79.17320207,144.4066653,77.41898586,-143.9562801,-1.76E-07,-0.000100515,-0.000529141
4.78E-05,10.00000004,-5.10E-06,2.890207283,4.73E-06,-79.27005906,144.4315394,77.51584287,-143.9811542,-1.19E-07,-0.000100455,-0.000529508
0.000047772,10.00000004,-5.10E-06,2.890207285,4.73E-06,-79.36691605,144.4564136,77.61269987,-144.0060283,-6.09E-08,-0.000100394,-0.000529666
4.78E-05,10.00000004,-5.10E-06,2.890207287,4.73E-06,-79.46377305,144.4812877,77.70955688,-144.0309024,-3.08E-09,-0.000100333,-0.000529944
4.78E-05,10.00000004,-5.10E-06,2.890207289,4.73E-06,-79.56063004,144.5061619,77.80641389,-144.0557765,5.48E-08,-0.000100273,-0.000530191
4.77E-05,10.00000004,-5.10E-06,2.890207291,4.73E-06,-79.65748703,144.531036,77.90327089,-144.0806505,1.13E-07,-0.000100213,-0.000530258
4.77E-05,10.00000004,-5.10E-06,2.890207293,4.73E-06,-79.75434402,144.5559101,78.0001279,-144.1055246,1.62E-07,-0.000100151,-0.000530519
4.77E-05,10.00000004,-5.10E-06,2.890207294,4.73E-06,-79.85120102,144.5807843,78.09698491,-144.1303987,2.10E-07,-0.000100088,-0.000530551
4.77E-05,10.00000004,-5.10E-06,2.890207296,4.72E-06,-79.94805801,144.6056584,78.19384192,-144.1552728,2.24E-07,-0.000100024,-0.000530724
4.77E-05,10.00000004,-5.10E-06,2.890207297,4.72E-06,-80.044915,144.6305326,78.29069893,-144.1801469,2.01E-07,-1.00E-04,-0.000530806
4.77E-05,10.00000004,-5.11E-06,2.890207298,4.72E-06,-80.141772,144.6554067,78.38755594,-144.205021,1.79E-07,-9.99E-05,-0.000530735
4.77E-05,10.00000004,-5.11E-06,2.890207299,4.72E-06,-80.23862899,144.6802809,78.48441295,-144.229895,1.23E-07,-9.98E-05,-0.000530784
4.76E-05,10.00000004,-5.11E-06,2.8902073,4.72E-06,-80.33548598,144.705155,78.58126996,-144.2547691,6.78E-08,-9.97E-05,-0.000530578
4.76E-05,10.00000004,-5.11E-06,2.890207301,4.72E-06,-80.43234297,144.7300291,78.67812697,-144.2796432,1.21E-08,-9.97E-05,-0.0005306
4.76E-05,10.00000004,-5.11E-06,2.890207301,4.72E-06,-80.52919997,144.7549033,78.77498398,-144.3045173,-4.37E-08,-9.96E-05,-0.000530549
4.76E-05,10.00000004,-5.11E-06,2.890207302,4.72E-06,-80.62605696,144.7797774,78.87184099,-144.3293913,-9.95E-08,-9.95E-05,-0.000530448
4.76E-05,10.00000004,-5.12E-06,2.890207302,4.72E-06,-80.72291395,144.8046516,78.968698,-144.3542654,-1.47E-07,-9.95E-05,-0.000530546
4.76E-05,10.00000004,-5.12E-06,2.890207303,4.72E-06,-80.81977095,144.8295257,79.06555501,-144.3791395,-1.95E-07,-9.94E-05,-0.000530364
4.76E-05,10.00000004,-5.12E-06,2.890207303,4.72E-06,-80.91662794,144.8543999,79.16241202,-144.4040136,-2.10E-07,-9.93E-05,-0.000530441
4.76E-05,10.00000004,-5.12E-06,2.890207303,4.72E-06,-81.01348493,144.879274,79.25926902,-144.4288877,-1.93E-07,-9.93E-05,-0.000530473
4.76E-05,10.00000004,-5.12E-06,2.890207304,4.72E-06,-81.11034192,144.9041482,79.35612603,-144.4537617,-1.76E-07,-9.92E-05,-0.000530522
4.76E-05,10.00000004,-5.12E-06,2.890207305,4.72E-06,-81.20719892,144.9290223,79.45298304,-144.4786358,-1.28E-07,-9.91E-05,-0.000530805
4.76E-05,10.00000004,-5.12E-06,2.890207305,4.72E-06,-81.30405591,144.9538964,79.54984005,-144.5035099,-8.05E-08,-9.91E-05,-0.000530813
4.76E-05,10.00000004,-5.12E-06,2.890207305,4.72E-06,-81.4009129,144.9787706,79.64669705,-144.528384,-3.29E-08,-9.90E-05,-0.000531042
4.76E-05,10.00000004,-5.12E-06,2.890207306,4.72E-06,-81.4977699,145.0036447,79.74355406,-144.5532581,1.48E-08,-9.90E-05,-0.000531081
4.76E-05,10.00000004,-5.11E-06,2.890207306,4.72E-06,-81.59462689,145.0285189,79.84041107,-144.5781322,6.25E-08,-9.89E-05,-0.000531183
4.76E-05,10.00000004,-5.11E-06,2.890207306,4.72E-06,-81.69148388,145.053393,79.93726808,-144.6030063,1.05E-07,-9.88E-05,-0.000531384
4.76E-05,10.00000004,-5.11E-06,2.890207307,4.72E-06,-81.78834087,145.0782672,80.03412508,-144.6278804,1.47E-07,-9.88E-05,-0.000531387
4.76E-05,10.00000004,-5.11E-06,2.890207307,4.71E-06,-81.88519787,145.1031413,80.13098209,-144.6527544,1.68E-07,-9.87E-05,-0.000531581
4.76E-05,10.00000004,-5.11E-06,2.890207307,4.71E-06,-81.98205486,145.1280154,80.2278391,-144.6776285,1.68E-07,-9.87E-05,-0.000531486
4.75E-05,10.00000004,-5.11E-06,2.890207307,4.71E-06,-82.07891185,145.1528896,80.32469611,-144.7025026,1.68E-07,-9.86E-05,-0.000531439
4.75E-05,10.00000004,-5.12E-06,2.890207307,4.71E-06,-82.17576885,145.1777637,80.42155312,-144.7273767,1.48E-07,-9.85E-05,-0.000531389
4.75E-05,10.00000003,-5.12E-06,2.890207306,4.71E-06,-82.27262584,145.2026379,80.51841013,-144.7522508,1.27E-07,-9.85E-05,-0.000531181
4.75E-05,10.00000003,-5.12E-06,2.890207306,4.71E-06,-82.36948283,145.227512,80.61526714,-144.7771248,1.07E-07,-9.84E-05,-0.000531239
4.75E-05,10.00000003,-5.12E-06,2.890207306,4.71E-06,-82.46633982,145.2523862,80.71212415,-144.8019989,8.69E-08,-9.83E-05,-0.00053107
4.75E-05,10.00000003,-5.12E-06,2.890207306,4.71E-06,-82.56319682,145.2772603,80.80898116,-144.826873,6.66E-08,-9.83E-05,-0.000530986
4.75E-05,10.00000003,-5.12E-06,2.890207305,4.71E-06,-82.66005381,145.3021345,80.90583817,-144.8517471,4.62E-08,-9.82E-05,-0.000530922
4.75E-05,10.00000003,-5.12E-06,2.890207305,4.71E-06,-82.7569108,145.3270086,81.00269518,-144.8766211,2.59E-08,-9.81E-05,-0.000530691
4.75E-05,10.00000003,-5.12E-06,2.890207304,4.71E-06,-82.85376779,145.3518827,81.09955219,-144.9014952,5.00E-09,-9.80E-05,-0.000530781
4.75E-05,10.00000003,-5.12E-06,2.890207304,4.71E-06,-82.95062479,145.3767569,81.1964092,-144.9263693,-1.63E-08,-9.80E-05,-0.000530699
4.76E-05,10.00000003,-5.12E-06,2.890207304,4.71E-06,-83.04748178,145.401631,81.29326621,-144.9512434,-3.76E-08,-9.79E-05,-0.000530818
4.76E-05,10.00000003,-5.12E-06,2.890207304,4.71E-06,-83.14433877,145.4265052,81.39012322,-144.9761174,-5.93E-08,-9.78E-05,-0.000530941
4.76E-05,10.00000003,-5.11E-06,2.890207304,4.71E-06,-83.24119576,145.4513793,81.48698023,-145.0009915,-8.11E-08,-9.78E-05,-0.000530928
4.76E-05,10.00000003,-5.11E-06,2.890207304,4.71E-06,-83.33805276,145.4762535,81.58383724,-145.0258656,-1.03E-07,-9.77E-05,-0.000531124
4.76E-05,10.00000003,-5.11E-06,2.890207304,4.72E-06,-83.43490975,145.5011276,81.68069425,-145.0507397,-1.25E-07,-9.76E-05,-0.000531096
4.76E-05,10.00000003,-5.11E-06,2.890207304,4.71E-06,-83.53176674,145.5260017,81.77755126,-145.0756137,-1.46E-07,-9.76E-05,-0.000531309
4.76E-05,10.00000003,-5.11E-06,2.890207304,4.71E-06,-83.62862374,145.5508759,81.87440827,-145.1004878,-1.62E-07,-9.75E-05,-0.000531441
4.76E-05,10.00000003,-5.11E-06,2.890207305,4.71E-06,-83.72548073,145.57575,81.97126528,-145.1253619,-1.79E-07,-9.74E-05,-0.000531507
4.76E-05,10.00000003,-5.11E-06,2.890207305,4.71E-06,-83.82233772,145.6006242,82.06812229,-145.150236,-1.73E-07,-9.74E-05,-0.000531688
4.76E-05,10.00000003,-5.11E-06,2.890207305,4.71E-06,-83.91919471,145.6254983,82.16497929,-145.1751101,-1.46E-07,-9.73E-05,-0.000531553
4.76E-05,10.00000003,-5.11E-06,2.890207306,4.71E-06,-84.01605171,145.6503725,82.2618363,-145.1999842,-0.000000119,-9.72E-05,-0.000531632
4.76E-05,10.00000003,-5.11E-06,2.890207306,4.71E-06,-84.1129087,145.6752466,82.35869331,-145.2248582,-7.15E-08,-9.72E-05,-0.000531558
4.76E-05,10.00000003,-5.11E-06,2.890207306,4.71E-06,-84.20976569,145.7001208,82.45555032,-145.2497323,-2.40E-08,-9.71E-05,-0.000531491
4.75E-05,10.00000003,-5.11E-06,2.890207307,4.71E-06,-84.30662268,145.7249949,82.55240732,-145.2746064,2.36E-08,-9.71E-05,-0.00053157
4.75E-05,10.00000003,-5.11E-06,2.890207307,4.71E-06,-84.40347968,145.749869,82.64926433,-145.2994805,7.12E-08,-9.70E-05,-0.000531349
4.75E-05,10.00000003,-5.11E-06,2.890207307,4.71E-06,-84.50033667,145.7747432,82.74612134,-145.3243546,1.19E-07,-9.69E-05,-0.00053134
4.75E-05,10.00000003,-5.11E-06,2.890207307,4.71E-06,-84.59719366,145.7996173,82.84297834,-145.3492287,1.58E-07,-9.69E-05,-0.000531118
4.76E-05,10.00000003,-5.11E-06,2.890207307,4.71E-06,-84.69405065,145.8244915,82.93983535,-145.3741028,1.98E-07,-9.68E-05,-0.000530963
4.76E-05,10.00000003,-5.11E-06,2.890207307,4.71E-06,-84.79090765,145.8493656,83.03669236,-145.3989769,2.06E-07,-9.68E-05,-0.000530952
4.76E-05,10.00000003,-5.11E-06,2.890207307,4.71E-06,-84.88776464,145.8742398,83.13354937,-145.4238509,1.82E-07,-9.67E-05,-0.000530753
4.76E-05,10.00000003,-5.11E-06,2.890207307,4.72E-06,-84.98462163,145.8991139,83.23040638,-145.448725,1.58E-07,-9.66E-05,-0.000530802
4.76E-05,10.00000003,-5.11E-06,2.890207308,4.72E-06,-85.08147863,145.923988,83.32726339,-145.4735991,1.04E-07,-9.66E-05,-0.000530636
4.76E-05,10.00000003,-5.11E-06,2.890207308,4.72E-06,-85.17833562,145.9488622,83.4241204,-145.4984732,5.00E-08,-9.65E-05,-0.000530537
4.76E-05,10.00000003,-5.11E-06,2.890207308,4.72E-06,-85.27519261,145.9737363,83.52097741,-145.5233472,-4.00E-09,-9.64E-05,-0.000530534
4.77E-05,10.00000003,-5.11E-06,2.890207308,4.72E-06,-85.3720496,145.9986105,83.61783442,-145.5482213,-5.80E-08,-9.63E-05,-0.000530409
4.77E-05,10.00000003,-5.11E-06,2.890207309,4.72E-06,-85.4689066,146.0234846,83.71469143,-145.5730954,-1.12E-07,-9.63E-05,-0.000530574
4.77E-05,10.00000003,-5.11E-06,2.89020731,4.72E-06,-85.56576359,146.0483588,83.81154844,-145.5979695,-1.57E-07,-9.62E-05,-0.000530584
4.77E-05,10.00000003,-5.10E-06,2.890207312,4.72E-06,-85.66262058,146.0732329,83.90840545,-145.6228435,-2.03E-07,-9.61E-05,-0.000530692
4.77E-05,10.00000003,-5.10E-06,2.890207313,4.73E-06,-85.75947758,146.098107,84.00526246,-145.6477176,-2.14E-07,-9.61E-05,-0.000530827
4.77E-05,10.00000003,-5.10E-06,2.890207314,4.73E-06,-85.85633457,146.1229812,84.10211947,-145.6725917,-1.91E-07,-9.60E-05,-0.000530831
4.77E-05,10.00000003,-5.10E-06,2.890207315,4.73E-06,-85.95319156,146.1478553,84.19897647,-145.6974658,-1.68E-07,-9.60E-05,-0.000531117
4.77E-05,10.00000003,-5.10E-06,2.890207317,4.73E-06,-86.05004856,146.1727295,84.29583348,-145.7223399,-1.13E-07,-9.59E-05,-0.000531231
0.000047726,10.00000003,-5.10E-06,2.890207319,4.73E-06,-86.14690555,146.1976036,84.39269049,-145.747214,-5.77E-08,-9.58E-05,-0.000531537
4.77E-05,10.00000003,-5.10E-06,2.89020732,4.73E-06,-86.24376254,146.2224778,84.48954749,-145.7720881,-2.50E-09,-9.58E-05,-0.000531775
